state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Maharashtra,Sindhudurg,97.8,73.8,47.8,5.93,0.65,35.1,Red Soil,28.8,77.9,95.8,1.39,501.7,4.52,Banana
Telangana,Jangaon,69.6,55.5,39.7,6.25,0.51,37.0,Laterite,24.0,82.2,206.8,0.93,570.8,2.31,Rice
Rajasthan,Bundi,27.1,21.1,17.8,5.6,0.72,17.0,Red Soil,27.1,37.7,47.6,1.14,505.7,3.68,Ragi
Uttar Pradesh,Sant Kabir Nagar,45.2,52.1,44.3,6.96,0.65,21.2,Clayey,31.9,47.2,54.5,0.88,408.9,0.24,Groundnut
Uttar Pradesh,Mirzapur,36.7,45.7,24.5,6.38,0.7,21.8,Sandy,16.6,48.4,56.6,1.47,609.0,3.28,Mustard
Maharashtra,Pune,20.7,57.0,42.6,6.45,0.78,10.4,Clayey,21.5,23.2,30.6,0.33,398.5,4.09,Bengal Gram
West Bengal,Purba Medinipur,42.0,70.2,26.6,5.78,0.35,20.2,Clayey,26.0,44.9,68.8,0.11,393.8,1.62,Toor
Punjab,Patiala,10.2,38.6,12.4,6.39,0.41,12.3,Silty,34.3,27.4,38.3,0.84,471.9,4.07,Bajra
Uttar Pradesh,Bahraich,23.7,58.7,29.0,6.64,0.77,20.8,Black Cotton,17.1,46.2,48.7,1.0,281.8,0.48,Mustard
West Bengal,Howrah,42.2,51.5,47.0,6.94,0.36,25.6,Black Cotton,26.7,56.8,56.8,0.79,534.1,2.04,Groundnut
Telangana,Mancherial,27.1,24.4,17.4,5.2,0.72,12.0,Black Cotton,29.2,26.6,49.3,0.84,614.7,1.48,Ragi
Tamil Nadu,Viluppuram,27.0,73.0,38.6,6.92,0.56,16.9,Sandy,22.9,37.5,54.0,1.4,458.1,2.27,Bengal Gram
Rajasthan,Nagaur,33.8,60.9,32.8,6.38,0.76,31.4,Silty,21.4,69.8,65.6,1.3,214.0,1.66,Wheat
Punjab,Fazilka,52.1,65.2,53.8,5.55,0.4,20.2,Clayey,21.9,45.0,88.8,1.61,464.7,3.78,Mirchi
Telangana,Karimnagar,49.3,39.7,32.5,6.17,0.42,22.6,Silty,25.4,50.2,86.2,2.02,630.8,1.07,Tobacco
Andhra Pradesh,Nellore,24.9,28.7,17.0,5.15,0.46,14.5,Clayey,27.3,32.2,48.6,2.37,445.5,3.91,Ragi
Uttar Pradesh,Bhadohi,23.4,65.5,37.3,6.07,0.76,14.9,Red Soil,23.7,33.1,53.7,1.04,490.4,2.43,Bengal Gram
Rajasthan,Udaipur,34.6,42.7,28.7,6.44,0.72,16.1,Silty,31.3,35.7,56.1,1.51,547.9,3.72,Sorghum
Bihar,East Champaran,41.1,60.0,41.8,6.43,0.44,30.8,Clayey,22.4,68.5,82.3,1.13,643.5,4.07,Soybean
Karnataka,Ramanagara,134.4,47.0,26.4,7.44,0.63,36.8,Sandy,24.8,81.7,62.8,1.88,485.1,4.71,Cotton
Andhra Pradesh,Krishna,16.0,62.9,25.8,6.67,0.31,22.5,Loamy,31.8,50.1,65.7,0.78,306.5,3.75,Moong
Rajasthan,Sri Ganganagar,42.7,37.2,40.9,6.5,0.47,27.9,Black Cotton,24.7,61.9,63.1,0.66,337.0,4.95,Tobacco
Uttar Pradesh,Sambhal,29.2,48.1,27.4,6.99,0.64,28.4,Clayey,27.1,63.1,51.7,0.1,366.1,1.89,Moong
Punjab,Ludhiana,20.8,60.5,23.9,6.15,0.32,29.2,Red Soil,26.0,65.0,61.5,2.33,344.5,0.7,Moong
West Bengal,Howrah,33.6,47.4,41.2,5.51,0.66,23.4,Loamy,26.1,52.0,72.9,0.9,711.9,3.24,Groundnut
Bihar,Sheikhpura,32.3,69.3,29.1,6.78,0.54,25.5,Loamy,27.4,56.6,67.8,0.25,493.0,5.26,Toor
Karnataka,Tumakuru,44.2,58.3,44.7,6.54,0.78,28.9,Sandy,20.4,64.3,67.5,0.53,528.7,0.33,Mirchi
West Bengal,Howrah,28.0,55.5,27.7,6.31,0.59,14.0,Laterite,12.8,31.1,47.8,1.29,453.2,2.78,Mustard
Uttar Pradesh,Aligarh,44.6,57.9,32.9,6.55,0.7,25.7,Red Soil,19.3,57.1,48.6,0.1,403.2,3.19,Wheat
Telangana,Bhadradri Kothagudem,21.7,57.3,21.4,7.07,0.8,24.2,Silty,29.2,53.8,42.9,0.95,478.3,4.38,Moong
Maharashtra,Thane,89.0,43.4,41.8,6.19,0.74,36.8,Black Cotton,22.2,81.7,219.9,0.41,387.1,3.59,Rice
West Bengal,Malda,37.0,48.0,31.9,6.92,0.43,22.4,Silty,27.9,49.8,48.7,2.1,269.1,2.33,Sorghum
West Bengal,Howrah,15.1,48.1,29.1,6.89,0.64,27.5,Red Soil,29.4,61.1,45.2,1.13,370.2,1.15,Moong
Maharashtra,Hingoli,24.1,20.5,25.4,6.42,0.77,41.0,Loamy,26.7,91.0,219.4,1.54,329.9,1.87,Coconut
Uttar Pradesh,Chitrakoot,25.6,70.2,33.6,6.44,0.58,19.8,Loamy,25.7,44.1,63.5,0.39,593.1,1.56,Toor
Uttar Pradesh,Bulandshahr,64.3,55.5,42.9,5.09,0.52,24.3,Black Cotton,14.4,53.9,62.8,1.58,539.9,3.72,Potato
Karnataka,Mandya,38.8,74.2,42.5,7.43,0.75,14.8,Silty,24.8,32.8,42.9,1.24,475.6,2.89,Bengal Gram
Uttar Pradesh,Jaunpur,32.7,30.2,34.9,6.19,0.35,17.0,Loamy,29.7,37.8,50.0,1.26,462.9,4.2,Sorghum
West Bengal,Malda,29.0,63.2,36.9,7.38,0.78,17.5,Loamy,19.3,38.8,43.5,1.57,558.4,4.61,Bengal Gram
Tamil Nadu,Thoothukudi,25.7,46.8,25.2,7.12,0.35,28.7,Clayey,29.7,63.8,53.5,0.32,594.8,3.16,Moong
West Bengal,Uttar Dinajpur,59.4,43.3,37.6,6.08,0.48,26.0,Black Cotton,27.1,57.8,87.4,2.11,365.9,1.44,Tobacco
West Bengal,Alipurduar,38.7,77.8,36.8,6.12,0.72,20.2,Loamy,28.4,44.9,89.5,0.79,313.7,3.84,Soybean
Tamil Nadu,Pudukkottai,39.1,50.0,40.0,6.72,0.78,23.8,Laterite,19.6,52.9,66.7,0.77,466.9,4.91,Wheat
Andhra Pradesh,Visakhapatnam,19.5,52.9,22.5,6.88,0.63,23.1,Loamy,30.9,51.4,48.3,1.54,510.5,2.62,Moong
Karnataka,Belagavi,51.5,46.7,52.2,5.76,0.49,28.5,Black Cotton,20.5,63.3,68.4,1.44,581.9,2.24,Potato
Karnataka,Chamarajanagar,52.0,43.7,56.9,6.38,0.51,25.5,Silty,17.5,56.6,47.9,2.46,409.5,4.46,Onion
Telangana,Mahabubnagar,46.8,50.5,43.6,6.59,0.42,26.2,Black Cotton,28.6,58.3,59.1,0.99,427.4,3.33,Mirchi
Rajasthan,Baran,90.8,65.5,50.2,7.44,0.37,37.8,Silty,34.4,83.9,160.2,0.9,376.5,1.67,Sugarcane
Telangana,Suryapet,23.6,63.7,26.2,7.04,0.48,28.0,Loamy,27.3,62.2,44.8,2.22,516.6,4.59,Moong
Punjab,SBS Nagar,49.6,30.0,33.5,6.92,0.54,18.8,Black Cotton,29.5,41.8,38.0,1.7,441.6,2.66,Sorghum
Bihar,Saran,53.9,64.9,51.5,6.95,0.33,29.8,Laterite,21.6,66.3,73.6,2.03,380.0,1.21,Tomato
Maharashtra,Thane,63.7,46.8,51.6,5.83,0.55,23.8,Laterite,12.3,52.8,65.6,0.42,449.4,2.41,Potato
Tamil Nadu,Cuddalore,58.4,38.2,49.5,5.75,0.58,30.2,Sandy,24.3,67.0,77.2,0.65,590.2,2.76,Tobacco
Uttar Pradesh,Etawah,24.1,47.2,20.9,5.7,0.59,13.6,Silty,19.4,30.3,53.4,0.69,224.4,3.97,Mustard
Telangana,Siddipet,101.8,86.1,50.9,6.0,0.74,35.5,Silty,28.9,78.8,100.1,1.2,514.2,3.12,Banana
Punjab,Amritsar,12.2,24.6,23.5,5.31,0.45,15.3,Laterite,27.4,34.1,49.8,0.85,514.0,1.25,Ragi
Uttar Pradesh,Mathura,57.7,38.1,40.7,6.3,0.5,28.0,Sandy,22.8,62.3,89.3,2.24,579.1,2.85,Tobacco
West Bengal,Malda,34.8,60.1,33.6,6.2,0.39,21.0,Silty,27.1,46.6,79.0,1.15,515.1,2.97,Toor
Tamil Nadu,Kanyakumari,21.7,74.7,44.8,7.2,0.35,12.6,Laterite,22.1,28.0,45.3,1.16,429.2,2.72,Bengal Gram
Punjab,Mansa,19.4,59.5,27.8,6.45,0.76,25.7,Sandy,30.5,57.2,48.1,1.2,267.6,2.93,Moong
Uttar Pradesh,Firozabad,32.0,52.7,45.5,6.3,0.58,22.1,Clayey,25.0,49.1,54.8,1.15,537.6,3.11,Groundnut
Maharashtra,Ratnagiri,49.4,63.4,63.8,6.41,0.46,33.2,Silty,22.0,73.8,58.8,1.74,645.4,1.8,Tomato
Tamil Nadu,Krishnagiri,123.9,51.1,26.8,6.62,0.47,35.9,Clayey,25.5,79.8,85.5,1.04,465.7,2.87,Cotton
Telangana,Wanaparthy,76.0,56.5,22.6,5.57,0.37,25.1,Laterite,25.8,55.8,64.8,0.8,354.3,3.05,Maize
Maharashtra,Nanded,59.1,33.8,36.9,5.65,0.32,25.5,Loamy,26.6,56.6,63.3,1.98,662.7,2.3,Tobacco
Andhra Pradesh,Kakinada,24.7,52.3,25.5,6.23,0.32,23.0,Silty,30.1,51.1,57.9,1.44,363.9,3.79,Moong
Bihar,Khagaria,45.4,47.8,48.6,5.91,0.77,19.8,Loamy,28.1,44.0,58.1,0.23,490.4,2.42,Groundnut
Karnataka,Mysuru,55.4,46.7,51.7,5.47,0.73,24.0,Red Soil,19.0,53.3,64.6,2.32,441.7,4.36,Potato
Uttar Pradesh,Barabanki,35.1,24.7,29.3,5.76,0.75,43.4,Clayey,26.3,96.4,223.9,2.0,424.8,1.31,Coconut
Rajasthan,Alwar,100.1,50.0,25.8,6.02,0.33,38.2,Red Soil,26.4,85.0,70.1,0.62,534.2,2.48,Cotton
Rajasthan,Banswara,22.2,19.5,33.8,5.91,0.65,42.8,Loamy,27.0,95.0,146.0,2.26,346.3,3.5,Coconut
Bihar,Kaimur,19.6,37.8,19.3,6.49,0.33,17.1,Red Soil,34.0,38.1,36.7,0.37,473.3,4.23,Ragi
West Bengal,Uttar Dinajpur,31.4,63.7,38.0,7.28,0.39,10.1,Silty,18.4,22.5,33.9,1.1,484.7,4.12,Bengal Gram
Telangana,Kamareddy,53.1,37.9,46.3,6.26,0.64,27.1,Laterite,22.0,60.2,79.9,1.75,565.7,2.1,Tobacco
Rajasthan,Karauli,17.6,47.4,23.7,6.85,0.52,26.5,Clayey,30.5,58.9,69.0,2.28,185.5,1.71,Moong
Punjab,Gurdaspur,20.8,50.6,28.0,6.48,0.45,25.8,Black Cotton,31.5,57.4,61.8,0.45,417.7,1.79,Urad
Andhra Pradesh,Krishna,45.9,46.4,34.3,6.21,0.8,14.9,Red Soil,28.3,33.2,47.6,1.61,595.1,2.97,Sorghum
West Bengal,Jalpaiguri,101.9,77.2,46.9,6.06,0.59,34.2,Clayey,29.4,76.1,96.1,1.27,400.8,4.09,Banana
Uttar Pradesh,Muzaffarnagar,69.5,66.9,37.9,6.97,0.31,22.1,Silty,27.7,49.1,70.2,1.45,418.4,2.41,Sunflower
Rajasthan,Nagaur,27.2,38.7,19.7,5.3,0.4,9.2,Laterite,29.7,20.4,43.6,2.06,596.5,2.48,Ragi
Andhra Pradesh,Prakasam,25.7,63.6,27.1,6.27,0.77,23.0,Silty,29.2,51.2,66.4,1.3,337.8,4.01,Moong
Bihar,Bhojpur,50.2,42.2,37.8,6.35,0.7,29.5,Clayey,23.0,65.6,81.5,1.7,574.8,2.79,Tobacco
Bihar,Darbhanga,43.2,56.1,27.9,6.0,0.8,26.4,Laterite,26.0,58.7,74.3,1.66,550.7,0.35,Toor
Punjab,Tarntaran,22.1,61.6,26.1,6.71,0.57,29.7,Red Soil,30.0,66.1,54.6,0.73,410.1,4.71,Moong
Rajasthan,Ganganagar,35.8,47.1,25.8,6.51,0.35,16.3,Loamy,17.9,36.2,34.7,1.15,497.7,1.76,Mustard
West Bengal,Malda,110.7,51.9,26.2,6.66,0.52,34.9,Laterite,25.0,77.6,75.4,0.52,395.7,0.66,Cotton
Tamil Nadu,Cuddalore,41.4,54.0,40.9,6.95,0.5,27.1,Red Soil,20.6,60.2,44.2,0.1,594.7,3.93,Wheat
Maharashtra,Thane,19.2,39.7,16.3,5.47,0.51,11.9,Laterite,30.3,26.5,52.0,1.08,569.5,3.88,Ragi
West Bengal,Darjeeling,37.5,57.5,39.8,6.19,0.55,26.9,Silty,22.1,59.8,45.6,1.5,476.7,4.53,Wheat
Punjab,Ludhiana,51.7,40.8,45.1,5.37,0.78,27.6,Laterite,13.0,61.4,69.0,1.94,480.3,2.62,Potato
Uttar Pradesh,Gautam Buddh Nagar,24.4,26.5,23.5,6.96,0.55,16.4,Silty,26.5,36.5,33.8,0.86,615.6,3.67,Ragi
Tamil Nadu,Viluppuram,74.4,59.2,41.5,5.99,0.35,38.2,Loamy,24.7,84.8,230.1,0.71,445.8,5.12,Rice
Bihar,Begusarai,22.8,67.4,25.7,6.78,0.51,26.3,Laterite,29.4,58.4,53.2,2.17,679.4,3.01,Urad
Karnataka,Vijayapura,111.8,48.2,21.1,7.17,0.64,32.4,Red Soil,28.5,72.1,94.3,1.11,209.2,3.82,Cotton
Maharashtra,Osmanabad,112.6,52.9,24.1,7.09,0.61,35.3,Clayey,26.9,78.5,66.1,1.93,207.5,1.73,Cotton
Bihar,Madhubani,39.1,65.4,39.6,6.99,0.8,21.4,Clayey,29.5,47.5,77.8,1.07,686.1,2.85,Soybean
West Bengal,South 24 Parganas,19.7,57.5,24.3,6.87,0.39,30.6,Black Cotton,29.0,68.0,57.2,0.73,660.2,2.9,Moong
West Bengal,Paschim Medinipur,58.0,57.8,53.8,5.56,0.38,26.1,Clayey,20.5,57.9,67.6,1.15,455.8,2.92,Potato
Punjab,Pathankot,31.8,55.7,43.1,7.32,0.7,14.2,Red Soil,18.5,31.5,33.4,0.72,406.6,3.81,Bengal Gram
Bihar,Saran,43.6,64.1,47.4,6.51,0.6,24.4,Red Soil,20.3,54.3,52.2,1.63,318.8,3.77,Mirchi
Maharashtra,Mumbai,107.4,61.2,42.8,7.17,0.4,37.4,Black Cotton,25.0,83.2,161.3,1.04,634.7,3.1,Sugarcane
Punjab,Moga,44.8,67.0,28.5,6.85,0.42,20.7,Silty,27.9,45.9,64.9,0.8,502.4,3.14,Toor
West Bengal,Darjeeling,68.5,39.7,38.2,5.77,0.64,37.0,Sandy,25.2,82.2,286.4,0.34,454.1,2.08,Rice
Maharashtra,Akola,129.8,41.1,28.3,7.03,0.72,37.4,Laterite,23.0,83.1,109.3,0.82,255.8,5.15,Cotton
Bihar,Purnia,98.9,68.9,45.1,6.15,0.35,39.4,Red Soil,34.9,87.5,153.7,1.35,394.9,3.47,Sugarcane
Uttar Pradesh,Bulandshahr,82.3,48.3,21.4,6.28,0.38,25.2,Black Cotton,25.2,56.1,68.2,1.94,730.5,1.97,Maize
Punjab,Pathankot,27.7,64.5,39.4,7.31,0.35,17.4,Loamy,18.7,38.7,38.7,0.78,577.0,3.43,Bengal Gram
Maharashtra,Jalgaon,41.2,34.6,34.8,5.62,0.49,23.4,Loamy,26.9,51.9,78.8,1.97,447.8,2.48,Tobacco
Rajasthan,Jaipur,32.5,50.6,45.5,6.37,0.62,24.6,Loamy,27.0,54.6,59.2,0.19,558.7,2.29,Groundnut
Uttar Pradesh,Barabanki,23.7,36.0,16.3,7.01,0.47,17.7,Silty,30.0,39.3,26.6,1.61,151.1,4.46,Bajra
Tamil Nadu,Ramanathapuram,36.3,45.7,47.9,6.04,0.41,22.4,Black Cotton,25.7,49.8,74.7,0.44,594.7,2.5,Groundnut
Punjab,Fatehgarh Sahib,12.1,26.7,19.6,6.52,0.77,11.6,Laterite,31.8,25.7,25.2,0.1,349.8,3.4,Bajra
Tamil Nadu,Tiruchirappalli,27.1,66.5,25.0,6.21,0.38,28.7,Clayey,27.1,63.8,43.2,1.1,415.3,5.05,Urad
Tamil Nadu,Tiruvannamalai,15.2,26.2,18.8,7.02,0.78,10.8,Clayey,25.9,24.1,29.4,1.14,548.8,4.13,Bajra
Andhra Pradesh,Guntur,38.0,62.3,38.9,6.76,0.75,27.9,Black Cotton,19.3,61.9,44.2,0.1,374.4,3.88,Wheat
Karnataka,Davanagere,59.7,56.3,60.0,6.75,0.46,25.9,Silty,19.2,57.6,47.5,0.58,479.6,3.44,Onion
Uttar Pradesh,Farrukhabad,49.6,57.1,39.2,6.6,0.53,26.8,Clayey,22.3,59.5,50.1,1.9,490.3,2.73,Wheat
West Bengal,Bankura,13.4,34.4,20.2,6.07,0.65,9.4,Laterite,27.6,20.9,40.8,1.38,528.6,3.39,Ragi
Tamil Nadu,Thiruvallur,23.5,66.4,21.8,7.17,0.51,26.4,Clayey,26.1,58.7,69.0,1.03,521.7,4.75,Urad
Karnataka,Tumakuru,27.8,20.6,11.4,6.67,0.59,14.4,Silty,31.0,31.9,39.2,1.22,363.3,0.39,Bajra
Punjab,Moga,28.7,55.4,22.5,7.02,0.54,22.5,Black Cotton,31.7,50.1,69.8,1.98,584.4,3.23,Moong
Uttar Pradesh,Chitrakoot,49.3,42.8,27.7,6.6,0.63,18.8,Clayey,28.9,41.7,37.0,1.08,479.9,2.53,Sorghum
Karnataka,Ballari,20.5,48.0,29.7,6.71,0.72,24.3,Loamy,28.8,54.0,66.0,2.44,555.1,3.69,Moong
Telangana,Yadadri Bhuvanagiri,24.8,25.0,30.5,5.88,0.64,41.9,Laterite,26.4,93.0,218.7,0.33,516.9,3.19,Coconut
Andhra Pradesh,Kurnool,27.6,60.0,26.9,6.92,0.77,23.4,Laterite,30.0,51.9,64.4,2.26,332.0,1.86,Moong
Uttar Pradesh,Sultanpur,60.3,55.6,66.5,6.07,0.58,31.2,Laterite,22.4,69.3,37.3,1.51,419.6,2.13,Onion
Bihar,Katihar,27.0,20.3,27.3,5.55,0.37,43.8,Loamy,26.8,97.4,152.7,0.97,353.1,4.79,Coconut
Maharashtra,Osmanabad,38.5,57.6,46.7,6.03,0.75,21.2,Laterite,23.3,47.0,52.9,2.18,401.4,3.43,Mirchi
Telangana,Komaram Bheem,52.5,47.1,54.5,5.86,0.56,24.1,Laterite,21.1,53.6,63.8,1.96,481.1,2.29,Potato
Maharashtra,Bhandara,102.3,69.8,48.1,7.24,0.79,38.5,Laterite,30.2,85.5,219.2,1.36,464.3,2.3,Sugarcane
Andhra Pradesh,Kurnool,10.2,38.7,21.7,6.35,0.61,11.3,Sandy,31.5,25.1,40.3,0.93,516.6,4.03,Ragi
Maharashtra,Nashik,34.0,60.3,43.0,6.65,0.6,24.0,Clayey,26.1,53.4,51.7,1.02,410.8,3.03,Soybean
Rajasthan,Jalor,25.7,64.4,24.8,6.6,0.45,28.3,Silty,31.1,62.9,58.9,1.15,358.8,4.04,Moong
Bihar,East Champaran,100.8,79.7,53.3,6.0,0.51,34.6,Red Soil,25.1,77.0,109.8,0.1,325.2,2.17,Banana
Punjab,Fazilka,78.6,54.5,42.9,6.36,0.34,36.8,Loamy,25.8,81.8,272.2,0.57,453.4,2.99,Rice
Rajasthan,Banswara,51.8,54.6,66.3,6.64,0.46,27.0,Sandy,18.1,60.1,40.4,1.11,434.8,2.45,Tomato
Andhra Pradesh,Kurnool,33.1,72.7,30.3,6.55,0.31,25.0,Silty,26.9,55.6,67.6,0.17,613.4,3.02,Toor
Karnataka,Kodagu,62.9,53.5,39.4,6.88,0.49,38.6,Red Soil,23.3,85.8,266.1,1.62,296.3,5.11,Rice
Tamil Nadu,Virudhunagar,61.9,38.1,43.2,6.54,0.31,39.1,Sandy,25.2,86.8,270.8,0.48,466.0,2.16,Rice
Karnataka,Gadag,58.3,55.7,54.6,5.35,0.38,28.2,Red Soil,18.4,62.7,40.7,0.7,359.8,2.28,Potato
Telangana,Medchal Malkajgiri,35.9,64.9,44.2,6.4,0.42,28.7,Loamy,20.2,63.7,50.6,0.41,492.0,1.99,Wheat
Tamil Nadu,Thiruvallur,19.1,68.4,25.0,6.56,0.74,33.0,Red Soil,26.6,73.3,47.2,1.08,362.6,1.69,Urad
Punjab,Jalandhar,40.7,34.2,27.4,6.76,0.66,20.4,Loamy,30.6,45.4,56.4,2.62,553.5,2.0,Sorghum
Andhra Pradesh,Nandyal,53.4,59.9,60.2,6.37,0.48,33.9,Laterite,20.8,75.4,77.2,0.36,427.1,1.36,Tomato
Uttar Pradesh,Fatehpur,67.0,43.2,44.0,5.11,0.47,25.8,Silty,20.7,57.3,52.9,1.19,477.1,3.8,Potato
Bihar,Sitamarhi,53.1,59.9,39.5,6.99,0.79,25.8,Laterite,25.3,57.3,72.7,1.16,315.5,1.18,Sunflower
Maharashtra,Hingoli,30.8,61.7,36.1,6.5,0.66,14.8,Silty,18.2,32.8,57.2,0.72,237.8,1.73,Bengal Gram
Tamil Nadu,Thiruvallur,125.9,58.2,24.6,7.14,0.7,34.6,Sandy,22.7,76.8,87.6,0.33,296.4,0.38,Cotton
Punjab,Moga,37.9,61.9,29.2,6.26,0.43,23.6,Laterite,29.8,52.5,87.1,1.05,239.1,3.37,Toor
Telangana,Adilabad,64.2,59.2,45.0,5.91,0.77,39.2,Silty,22.8,87.2,220.9,0.34,424.9,1.98,Rice
Bihar,Patna,54.3,39.7,30.8,5.58,0.54,28.2,Silty,27.6,62.7,69.0,0.52,457.0,3.08,Tobacco
West Bengal,South Dinajpur,68.6,52.6,43.9,6.81,0.47,22.8,Loamy,28.6,50.6,45.4,1.86,331.0,3.27,Sunflower
Rajasthan,Sri Ganganagar,30.8,19.1,34.5,5.24,0.31,43.6,Loamy,27.1,97.0,225.6,1.26,489.6,4.49,Coconut
Punjab,Mansa,26.2,33.7,19.8,6.35,0.6,9.1,Black Cotton,32.1,20.2,42.5,1.05,401.2,5.22,Bajra
Maharashtra,Dhule,83.3,39.5,39.4,6.46,0.72,38.4,Clayey,23.7,85.4,279.1,2.05,572.9,3.71,Rice
Punjab,Patiala,30.2,66.7,39.8,7.21,0.63,10.4,Silty,19.9,23.2,32.3,1.45,427.5,1.78,Bengal Gram
Bihar,Kishanganj,38.8,63.2,25.2,6.88,0.5,20.7,Black Cotton,28.9,46.1,80.3,1.34,491.3,4.42,Toor
Karnataka,Kalaburagi,124.0,59.5,26.8,6.78,0.62,32.0,Loamy,27.2,71.1,107.4,0.83,510.7,4.25,Cotton
Karnataka,Gadag,42.6,52.1,40.4,5.7,0.75,25.8,Loamy,21.4,57.3,73.0,1.12,490.1,3.72,Mirchi
Uttar Pradesh,Ballia,29.4,22.5,21.8,5.78,0.8,13.0,Red Soil,32.9,28.8,45.5,0.15,314.5,5.87,Ragi
Punjab,Tarntaran,120.3,50.1,25.0,6.28,0.52,34.6,Clayey,29.0,76.9,72.4,2.42,442.5,3.17,Cotton
Andhra Pradesh,Kadapa,92.3,80.0,51.8,6.15,0.77,34.2,Loamy,25.8,76.0,99.6,0.96,374.8,4.09,Banana
Telangana,Jangaon,69.8,59.3,22.7,6.15,0.71,26.9,Red Soil,25.4,59.7,73.4,1.33,371.2,2.69,Maize
Uttar Pradesh,Mau,35.3,64.4,39.6,6.48,0.37,18.3,Silty,22.2,40.7,72.3,0.5,435.6,2.45,Soybean
West Bengal,Bankura,23.3,28.8,30.6,5.96,0.53,43.6,Clayey,27.7,96.8,136.7,1.84,564.1,4.48,Coconut
Telangana,Suryapet,115.8,53.6,29.1,7.02,0.4,34.3,Silty,23.8,76.3,89.9,0.25,251.6,1.49,Cotton
West Bengal,Cooch Behar,36.6,60.0,32.7,5.59,0.47,22.0,Red Soil,25.0,48.9,62.2,1.34,564.9,1.53,Toor
Rajasthan,Barmer,29.3,62.3,28.8,6.23,0.53,18.7,Black Cotton,25.7,41.5,78.9,2.1,455.7,1.02,Toor
Rajasthan,Rajsamand,109.3,61.7,49.7,6.79,0.65,38.1,Black Cotton,30.1,84.7,165.7,0.46,531.0,2.91,Sugarcane
West Bengal,Uttar Dinajpur,32.8,52.9,38.6,6.27,0.78,25.2,Silty,22.8,56.0,41.5,1.7,501.5,3.46,Wheat
Bihar,Gaya,23.0,45.7,30.0,6.42,0.8,15.4,Laterite,15.1,34.2,58.7,0.58,586.5,2.86,Mustard
Punjab,Faridkot,63.2,69.5,44.2,6.78,0.54,23.9,Clayey,29.7,53.0,55.2,0.74,435.2,2.46,Sunflower
Telangana,Khammam,59.1,51.1,37.1,6.17,0.72,22.1,Clayey,27.8,49.0,68.8,0.9,347.6,4.12,Sunflower
West Bengal,South Dinajpur,31.8,46.0,27.9,6.44,0.65,19.5,Sandy,15.4,43.4,56.1,0.75,321.4,3.92,Mustard
Punjab,Ludhiana,38.4,75.2,36.8,6.1,0.67,20.1,Clayey,24.0,44.6,54.0,1.06,427.4,3.52,Soybean
Bihar,Munger,13.9,36.0,18.3,5.22,0.51,12.9,Black Cotton,29.1,28.7,42.6,1.27,353.1,2.93,Ragi
Bihar,Bhagalpur,114.7,68.5,50.7,6.83,0.65,40.3,Loamy,26.6,89.6,194.8,1.93,474.1,3.29,Sugarcane
Tamil Nadu,Tirunelveli,25.7,66.2,30.8,5.76,0.36,23.0,Silty,27.1,51.2,64.4,1.19,295.9,2.32,Toor
Uttar Pradesh,Pilibhit,122.6,52.3,21.3,7.29,0.35,32.9,Laterite,23.9,73.1,83.9,1.89,387.9,3.66,Cotton
West Bengal,Alipurduar,67.2,53.4,51.2,6.88,0.73,27.7,Loamy,24.3,61.5,47.1,0.78,581.5,1.44,Onion
Bihar,Madhubani,34.3,56.4,25.1,6.31,0.71,22.9,Red Soil,27.4,50.8,74.0,2.52,489.7,3.61,Toor
Rajasthan,Jhunjhunu,57.8,39.1,31.6,5.98,0.39,31.1,Sandy,25.6,69.2,78.6,0.56,578.9,0.74,Tobacco
Maharashtra,Satara,81.4,47.6,21.9,6.11,0.44,28.3,Red Soil,25.4,62.8,99.1,1.07,537.5,3.42,Maize
Maharashtra,Buldhana,137.1,50.1,27.2,6.79,0.8,37.4,Red Soil,24.9,83.2,82.6,0.91,553.4,0.62,Cotton
Punjab,Sangrur,71.4,54.7,44.0,6.75,0.55,40.1,Loamy,20.5,89.0,205.2,1.45,627.3,2.38,Rice
Punjab,Rupnagar,23.2,39.1,13.7,7.41,0.73,9.1,Laterite,25.0,20.2,43.6,0.77,408.5,4.02,Bajra
Maharashtra,Gondia,84.1,42.1,23.6,5.85,0.79,27.0,Clayey,18.0,60.1,68.8,0.32,356.9,3.09,Maize
Telangana,Hyderabad,38.5,71.1,29.2,6.03,0.31,21.6,Sandy,27.6,48.1,88.1,1.5,448.1,1.93,Toor
Maharashtra,Ratnagiri,62.7,44.9,54.0,6.99,0.67,22.5,Sandy,19.1,50.1,53.0,0.9,507.1,2.62,Onion
Maharashtra,Palghar,67.6,56.3,39.4,6.68,0.49,22.9,Red Soil,25.4,50.9,61.6,1.61,380.7,1.89,Sunflower
Telangana,Nagarkurnool,28.9,65.6,35.3,6.14,0.64,16.9,Loamy,20.5,37.5,43.2,0.87,483.3,3.4,Bengal Gram
Uttar Pradesh,Shamli,20.3,15.5,34.6,5.67,0.51,42.3,Sandy,27.0,94.1,226.4,0.55,589.2,3.05,Coconut
Bihar,Rohtas,57.3,34.0,32.5,6.49,0.69,30.3,Clayey,24.0,67.3,80.3,2.59,506.2,4.29,Tobacco
